;text;label
1083;Are voie Becali sa-i forțeze sa participe la vot??? Sau se lasa cu dosar?;2
1084;Ieri, sâmbătă, s-au atins 5,7 %. Astăzi, de la 7 la 9 ,în 3 ore ,7,24% ! Opa...;2
1085;Cine merge la referendum , votează toate legile la pachet, inclusiv ordonanța-13.  Asta-i capcana alde-psd!;2
1086;Asta va comanda aia care va platesc asa fac slugile santeti jalnici voi de minciuna,padrón de la adevar😂😂;2
1087;Da...iubirea da multe da nu viata...;2
1088;Care e problema?Nu aveti toleranta,iubire de aproape,lasati oamenii SA traiasca cum vor,in tara unde traiesc sunt mii de , astfel de oameni ,sunt educati,civilizati,isi vad de treaba lor,care e problema? Ce schimbare vei face in constitutie?Exact ce lege si  articol vei schimba?Ni vrem SA stii,sau ii faci jocul lu Dragnea  sa modifice articolele de la gratieri si democratie?;2
1089;BOR cel mai mere partid politic ce finanțează PSD ALDE PNL PMP și alte clanuri de gunoaie politice !;2
1090;Votează diaspora. Stau la cozi.;2
1091;Pacat de banii care s-au cheltuit!;2
1092;Dar mai nenorocitilor,voi nici acum nu vedeti ca poporul nu va mai vrea,a-ti furat si a-ti vindut destul tara,v-a fost deajuns,la puscarie cu toata ciuma rosie,acolo e locul lor,nu in guvern si-n parlament.;2
1093;Daca credeti in democratie, veniți la vot! Este împotriva statului de drept sa boicotezi un refendum! Lăsați poporul sa decidă!;2
1094;Dacă nu-i capcană, suntem obligați moral să apărăm familia străbună, mergem să VOTAM DA!;1
1095;In an centenar scoateti toti hotii din politica , poporul va fi super multumit !!!!! ☻💣💣;2
1096;Sandu Zaharia,Digi spune doar adevarul.;2
1097;Ce referendum băi, stați acasă, altfel îl ajutați pe Dragnea să scape de pușcărie și să fure în continuare.;2
1098;"Mergeam si votam ""nu"" dar referendumul este evident foarte usor fraudulos.";2
1099;nici o tara cu adevarat democrata in lista asta;2
1100;Sunteti tampiti ! Sa votam ce este foarte clar in Constitutie ? Se pare ca nu mai avem pe cheltui banii pe care nu ii avem  !;2
1101;Era mai bine pe vremea lui ceausescu.;2
1102;Asta e adevărata hartă a pestei porcine.;2
1103;Ei s vai de mama lor, abia leaga 3 cuvinte, sunt perfect tembelizati, dar au opinii, au drept de vot, o insulta fata de Dumnezeul asta al lor este si ca au creier si nu l folosesc, asta e pacatul cel mai mare al omenirii, ratiunea si bunul simt sunt notiuni greu de cuprins, desi toata lumea pretinde ca sunt fundatia speciei.;1
1104;Ma idiotilor care cheltuiti banii nostri lasati porcaria asta si occupati Va de probleme mai importante;2
1105;La jilava cu tine, s-a cheltuit 43 de milioane de euro , să vedem cati prosti avem în țară;2
1106;Se imbata cu apa rece.Se stie de ce nu s-a iesit la vot .Daca intrebarea ar fi fost formulata corect si referendul ar fi fost motivat  ,rezultatul era cu totul altul.;2
1107;Uitați ce circula pe net de la cei de la USR..Ce au ajuns penibili sa facă https://m.facebook.com/photo.php?fbid=371754250031535&id=100015908892805&set=gm.2073109689421555&source=48;2
1108;Respect! Dumnezeu să vă binecuvanteze!;2
1109;referendumul nu a fost o confruntare politica ..;2
1110;TORȚIONARUL ION FICIOR A MURIT ASTĂZI DUPĂ CE A TRĂIT BINE MERSI APROAPE 28 PROTEJAT DE ACTUALA PUTERE ORDINARĂ.;2
1111;BOR sunt stat in stat in România. Sunt cel mai mare partid din România și schimba culoarea politica in funcție de cine deține majoritatea politica! Nu este normal ss se amestece in politica.;2
1112;mai  bine  ca  nu sa intalnit  cu  seful  comisiei  europene  ...ar fi facut  din nou  rusine  romania  cu  agramata  dancila...;2
1113;Dragnea e nevinovat Loooolllll :))));2
1114;Pe dragnea sal bage la parnaie;2
1115;Stai liniștită tanti ca și noi ăștia cu salarii tot strictul necesar avem... Dacă ne dai matale mai bine nu ne mai ducem la muncă.;2
1116;vai de capul nostru interziceti pensionarii si cei cu 8 clase sa mai voteze astia fac praf tara asta;2
1117;E si cu acompaniament de clopote ca e slujba de duminica😋😛😜;2
1118;dar o romanie fara ziare evreiesti cand?  https://ceicunoi.wordpress.com/2015/07/28/presa-din-romania-nu-este-romaneasca-lista-cu-strainii-evrei-care-detin-mass-media-din-romania/;2
1119;Dacă nu vor mai reuși sa ne facă sa râdem, ăștia vor aluneca pe coji de banane și se vor bate cu frișcă.;2
1120;M-a uns pe inima acest clip. Votez DA!;2
1121;Sunteti siguri ca era pentru familie  ?;2
1122;Dragnea si Tariceanu cred ca familia traditionala e cea intre o femeie si un vibrator)))));2
1123;Eu cred ca e o intrebare capcana.;2
1124;Cornel Cosma,ce bine ar fi sa avem saltele pline cu bani!;2
1125;Prea multi jurnalisti sunt morti in ultimul timp....;2
1126;Vinovat este intotdeauna șeful. Nu căutați prea mult , sau o sa dispăruți încet,  încet  ca si partid.;2
1127;Școli și spitale avem, ar trebui dotate și modernizate. Câte se puteau face cu banii aruncați pe un referendum inutil...;2
1128;FITI SERIOSI !TOTI JOACA ALBA NEAGRA IN FUNCTIE DE CUM LE PICA BINE !;2
1129;Ce strategie ticăloasa ca să creadă oamenii tot felul de aiureli.  Doar cumva vor putea să i oprească pe romani din a merge la vot și a vota Da!;2
1130;Cine Votează va vota întărirea PSDului va vedea asta Duminica seara dacă referendumul va întruni numărul de votanți prezenți. Mulți vor plânge dar va fi tardiv.;2
1131;Sa cheltuiti bani aiura va pricepeti f fffffff bine psd !!!bbboooiiiilllloooorrrr !!!!;2
1132;cel mai slab premier din toate timpurile;2
1133;Cu masluire cu tot #demisia pt banii cheltuiti aiurea😡;2
1134;La REFERENDUM aleg sa votez NORMALITATEA !!!;1
1135;Deci ce se votează? :);2
1136;Urat! Denatureaza total adevarul! Referendumul nu trebuia politizat. Din pacate, clipul se potriveste perfect cu ce se intampla in tari din vest, Canada si America, unde in numele tolerantei s-a ajuns la o adevarata opresiune asupra unor oameni care si-au dorit doar libertatea constiintei!;2
1137;Particip la referendum, votez DA, pentru mama și tata, care s-au căsătorit, m-au conceput, m-au iubit nespus și mi-au oferit o familie minunata.;1
1138;Pana si opozitia voteaza referendumul. Sa mai ziceti de Dragnea;2
1139;Sa va fie rusine hotilor cu manariile voastre sa scapati de puscarie ,acolo va este LOCUL !!@@;2
1140;"Un jucator adevarat Badea asta. Cand vede ca nu are nimic in mana joaca la cacealma ""ALL IN""";2
1141;Gunoaiele astea au facut României mai mult rău decât bine ! La noi este o lupta pentru suprematie , Romania merge la vale.....;2
1142;"aveti dreptate, dar nu cred ca referendumul a  fost boicotat de catre cei care l-au organizat. La o astfel de miza, ar fi trebuit sa iasa lumea masiv la vot. Faptul ca socitatea a reactionat astfel, arata foarte limpede educatia superficiala a romanilor. ar fi fot frumos sa constatam ca evem valori solide dar nu este asa. Din pacate, aceasta tara pare ca s-a ""consumat"", pare ca este guvernata de  ""manea"" si pseudocrestinism. Daca incerci sa explici romanului ca nu este atat de mizerabil precum crede despre sine, te transforma imediat in dusmanul lui";2
1143;"Daca va puneti in practica ideea tembela de a va transforma in partid va propun sa va numiti PST (Partidul Stresatilor Teribil) ;)";2
1144;Ati pierdut! Sunteti minoritari, aproape la fel ca homosexualii. Dacă ei nu au drepturi civile, de ce ati avea voi?;2
1145;Coaliția pt familie o alta scula in bascula Dragnea!!!Daca sunt intențiile care le invoca de ce nu pun întrebarea strict la obiect?Ce ii împiedica ?;2
1146;"Pe buletinul de vot nu este nimic care să vorbescă despre căsătorie , cine mai are asemenea fantasme ??  Se manevrează subînțelesuri , ceea ce este de neiertat pentru orice fel de clasă politică , pardon , ăștia nu sunt politicieni ci hoți , nu au argumente ci manipulări folosind subînțelesuri foarte ,,lunecoase""  !!!";2
1147;Daca la acest referendum nu s-ar fi ocolit sistemul anti-frauda (cu tablete si soft pt inregistrarea cartilor de identitate) nu ar fi fost loc de frauda. Dar, din pacate, in situatia data se va fura enorm...si iar vor vota mortii.;2
1148;Cand livache o sa stea departe de asa ceva. Va lamentati degeaba.  Referendumul asta nu are nicio legatura cu familia, doar cu modificarea constitutiei.;2
1149;Tara arde si baba se piaptana...;2
1150;Funny guys! Se pare ca mai nou barbatii pot deveni femei si femeile pot deveni barbati intr-un an-doi! Deci se naste o problema, unde in constitutie e definita anatomic femeia si unde e definit barbatul? Propun doua referendumuri...ramane de vazut cum definim ... poate desenam....;1
1151;Sacrificiile lor nu au fost in zadar, bunul Dumnezeu ii va rasplati inmiit ca au luptat si lupta contra pacatului. Am fost implicata in aceasta lupta direct, am reușit sa conving personal câteva vecine ca sa mearga la Referendum. Vom vota Da !;2
1152;"Cum să joci hora, dacă muzica nu cântă ?!   Întrebarea de pe buletinele de vot de când era știută ?!     Nu era necesar întâi să fie ,,bine lămurită""   Scuze și motive sunt ,ne- am obișnuit !        Doamne Ajută, S-auzim de bine !";2
1153;Votez   DA    la referendum;2
1154;Cu mare drag, un DA hotărât 🙂;2
1155;Bravo ,Coalitia pentru familie ,ati fost alaturi de noi si inca sunteti.Uniti vom fi mai puternici.;2
1156;Bravo băieți !!! I-ați sfidat!!!!;2
1157;"Sunt convins ca daca aveati o formulare clara a ceea ce doriti sa faceti pe buletinul de vot si nu ceva dubios , in spatele caruia se pot ascunde multe substraturi ati fi reusit sa adunati oameni la referendum. Sa stiti ca poporul roman si familiile traditionale din el vor continua sa traisca la fel de traditional si fara ""ocrotirea"" dvs ""constitutionala"" . Sa  stiti ca cu totii suntem satui si suparati de toate modificarile care se aduc constitutiei in detrimentul nostru , oameni de rand nascuti si crescuti in familii traditionale sau normale. Eu nu stiu cum v-ati gandit dvs avand in vedere jocurile politice , familiile traditionale batute in strada pentru ca erau acolo sa se exprime. Unde ati fost dvs. atunci?  Veniti aici sa ne criticati ca nu am iesit la vot? Voi care va frecati umerii de jeguri politice? Apareti in momente tensionate si incercati sa distrageti atentia opiniei  publice de la adevaratele probleme ale tarii si de la adevaratii vinovati pe care cu totii ii stim si ii uram? Si  aveti pretentia sa treceti un refendum? Sincer domnilor nu am auzit pana acum de organizatia dvs. Si vreau sa va intreb daca cumva realitatile noastre difera si dvs traiti intr-o Romanie nu perfecta , dar macar normala? Sa va fie rusine domnilor ca faceti numai tampenii si risipiti fonduri cu care s-ar putea face ceva! Sa va fie rusine ca ati esuat lamentabil si o sa esuati de fiecare data cand veti mai incerca . Si dumneavostra cu referendumul si toata presiunea asta prin biserici ati omorat o parte a familiei traditionale.. dvs alaturi de politicieni si BOR ati reusit sa omorati credinta sanatatea si educatia familiei traditionale...Felicitari!";2
1158;"Daca s-ar face un referendum pentru ""sa nu furi, sa nu fii desfranat, sa nu depui marturie mincinoasa, etc."", l-ar scaote pe Dumnezeu in afara legii. Sa nu fim ipocriti.";2
1159;Nu suntem noi singura țara care face referendum pt familie!!!;2
1160;Nu mai delirati cu alea 4 mil de voturi ca nu e cum vreti voi sa lasati sa se inteleaga. Voturi DA au fost doar 3.531.732 dupa 2 zile de referendum, dar voi Cpf-istii ati votat sambata ca na, ati asteptat Referendumul asta cu sufletul la gura si mureati de nerabdare sa aratati de ce sunteti in stare. Deci voturile voastre au fost doar alea de sambata (5,72%) adica 1.045.559 de votanti. Restul pana la 3.531.732 sunt voturile amaratilor care habar nu aveau pentru ce voteaza (multi dintre ei mai erau si catraniti ca nu mai au porc de Craciun) si care au fost luati pe sus sa mearga la vot de catre preoti, primari si alti paraziti ai societatii. #ciocumicsijocdeglezne;2
1161;Da  voi merge ...;2
1162;Dvs. amandoi, mergeti la Referendum ?! Eu NU.;2
1163;Am votat la ora 7:30!👨‍👩‍👧🇷🇴;2
1164;Buna ziua. Sunt pt referendum. La ce se refera legea din Monitorul Oficial 255/22.03.2018? Nu sunt jurist si vad ca si acolo se face referire la revizuirea Constitutiei. Stiam ca singura lege de revizuire a Constitutiei este cea cu definirea familiei. Intreb ca am tot felul de dezbateri cu diverse persoane si aici nu am nici un argument/explicatie. Multumesc.;2
1165;Subiect fals, nu exista aceasta amenințare despre care vorbiți.  Doar manipulare pentru cei care nu înțeleg ca politica și biserica nu trebuiesc amestecate.;2
1166;Sa ma pis pe voi de indoctrinati;2
1167;"Exact de mizeria asta aveam noi nevoie...pentru ca avem spitale mai multe decat biserici, avem infrastrucura; avem cele mai bune salarii de Europa si nici un roman nu isi doreste sa plece in alta tara pentru ca traiul din romania este unul de vis. Dar va intereseaza mai mult cine cu cine se f*te decat mana care fura din buzunarul nostru.";2
1168;Dumnezeu condamnă aceste parteneriate! Nu veți găsi pe paginile Scripturii toleranță în acest sens. Sunt crestin și nu tolerez decât căsătoria lăsată de Dumnezeu,  barbat-femeie. Nu aveți decât să vă balaciti în mocirla voastră. Grozav lucru este să cazi în mâinile lui Dumnezeu!!!;1
1169;""" Cine este nedrept, sa fie nedrept si mai departe; cine este intinat, sa se intineze si mai departe; cine este fara prihana sa traiasca si mai departe fara prihana. Si cine este sfant, sa se sfinteasca si mai departe!"" Apocalipsa 22:11";2
1170;Nu accept  si nu ma voi prezenta la vot !!!!!;2
1171;Felicitări! Mergeți mai departe, avem nevoie de cineva care să apere în continuare instituția căsătoriei, va începe asaltul hoardelor marxiste.;2
1172;"F trist... Parintii mei au fost la Referendum. Va pot spune ca au si inceput sa ne ''familiarizeze'' in scoala cu termenul de ""gay"". Ma deraneaza acest lucru. Pentru  mine, nu au cum sa fie un exemplu sau un model in viata si NU doresc sa fiu Omul nou.";1
1173;Nu, nu merg la Referendum. Azi e o zi minunată de stat cu familia. De ce luați acest drept celor care sunt diferiți??;2
1174;"""Ce au facut partidele,ce nu au facut partidele de nu a mobilizat...."" Asa i-a disperat lacomia politicienilor si preotilor ca nu vor sa vada ca poporul ai priveste ca la un circ si nu-i mai vor,ca nu-l poate impinge (pe popor)ca pe turme unde vor ei.Misterul  e ca nu este nici un mister,e foarte limpede doar pt cine vrea sa vada.Increderea nu se indeasa cu forta,trebuie castigata";2
1175;Sectia 603 Buc, S3 s-a deschis la ora 12.17;2
1176;Singurul lucru care ar trebui să vă intereseze este ce băgați în gură după o zi de muncă voi și familia, nu ce bagă altul în cur.;2
1177;Sansa Unica sa ne formam intr-un Partid Conservator - cei 4 000 000 de suporteri vor spulbera PSD - PNL - USR - UDMR - Demos etc. la urmatoarele alegeri parlamentare.;2
